facility,district 
3351070,5
3353981,5
3355148,5
3355710,5
3355736,5
3355901,5
3356968,5
3357300,5
3358296,5
3361433,5
3362255,5
3363292,5
3364220,5
3365179,5
3366727,5
3367196,5
3367828,5
3368420,5
3369079,5
3369303,5
3371100,5
3371260,5
3371983,5
3373782,5
3373891,5
3375357,5
3376071,5
3376259,5
3377563,5
3378344,5
3379657,5
3379913,5
3381679,5
3382480,5
3383139,5
3385229,5
3387390,5
3390045,5
3393954,5
3394579,5
3396267,5
3396795,5
3397108,5
3399719,5
3400513,5
3401072,5
3401342,5
3403993,5
3404392,5
3407154,5
3407291,5
3409919,5
3411206,5
3412976,5
3414169,5
3414709,5
3414913,5
3418486,5
3420214,5
3421910,5
3424381,5
3424520,5
3426483,5
3428423,5
3429870,5
3430125,5
3432599,5
3432968,5
3435142,5
3435785,5
3436993,5
3438499,5
3438657,5
3440002,5
3440912,5
3441482,5
3441606,5
3442829,5
3443774,5
3444322,5
3446612,5
3447875,5
3453623,5
3455454,5
3455784,5
3455998,5
3457239,5
3457450,5
3457804,5
3457959,5
3458036,5
3460666,5
3462664,5
3463150,5
3463326,5
3463385,5
3463656,5
3464980,5
3465468,5
3470980,5
3471064,5
3472334,5
3474114,5
3474561,5
3477184,5
3477193,5
3477597,5
3477693,5
3480858,5
3481797,5
3482681,5
3484848,5
3485631,5
3487588,5
3489595,5
3491215,5
3491918,5
3493471,5
3494542,5
3495034,5
3496265,5
3496370,5
3499519,5
3502241,5
3502962,5
3503145,5
3503943,5
3504436,5
3504671,5
3505146,5
3506137,5
3510155,5
3510818,5
3511157,5
3511361,5
3511572,5
3514670,5
3514859,5
3514975,5
3515722,5
3516564,5
3517523,5
3519631,5
3519683,5
3520355,5
3520380,5
3520791,5
3522123,5
3524878,5
3527110,5
3529306,5
3529369,5
3529681,5
3530071,5
3530072,5
3530672,5
3532270,5
3532470,5
3532541,5
3534696,5
3540146,5
3541134,5
3542216,5
3542244,5
3542891,5
3543498,5
3543661,5
3543710,5
3544098,5
3544565,5
3544757,5
3544964,5
3545180,5
3546027,5
3546194,5
3547420,5
3547691,5
3548121,5
3548362,5
3549820,5
3550669,5
3551841,5
3552417,5
3552592,5
3553403,5
3553467,5
3555853,5
3556631,5
3557179,5
3557207,5
3557410,5
3559632,5
3559672,5
3563556,5
3566234,5
3572217,5
3572291,5
3572710,5
3572803,5
3576302,5
3576514,5
3577971,5
3579899,5
3579971,5
3581014,5
3582679,5
3583905,5
3584472,5
3585546,5
3585554,5
3585763,5
3586013,5
3586053,5
3586857,5
3587230,5
3587237,5
3587548,5
3587780,5
3588719,5
3589686,5
3589928,5
3590173,5
3592421,5
3593768,5
3596232,5
3597643,5
3598638,5
3600718,5
3601876,5
3602167,5
3605407,5
3605734,5
3606108,5
3607567,5
3610551,5
3610840,5
3611617,5
3611844,5
3611937,5
3612481,5
3614653,5
3614913,5
3616343,5
3616656,5
3618009,5
3618202,5
3621475,5
3621604,5
3622140,5
3623135,5
3626864,5
3627756,5
3630645,5
3630959,5
3634894,5
3635013,5
3637214,5
3639260,5
3640274,5
3640482,5
3642785,5
3645714,5
3646604,5
3647012,5
3648215,5
3648768,5
3648874,5
3651337,5
3652364,5
3655118,5
3656967,5
3657482,5
3657968,5
3659357,5
3662603,5
3664688,5
3665823,5
3666206,5
3669145,5
3670227,5
3672927,5
3674580,5
3676419,5
3678077,5
3678184,5
3679455,5
3679609,5
3683083,5
3683143,5
3683726,5
3684315,5
3687751,5
3688493,5
3689988,5
3690574,5
3691778,5
3692009,5
3694941,5
3695409,5
3704796,5
3706423,5
3707174,5
3708671,5
3709030,5
3709203,5
3709368,5
3709605,5
3709736,5
3710132,5
3711254,5
3711560,5
3712133,5
3712312,5
3712351,5
3716129,5
3716667,5
3719973,5
3720049,5
3722887,5
3724610,5
3724644,5
3724944,5
3726750,5
3729373,5
3736506,5
3739017,5
3739784,5
3741123,5
3741784,5
3742135,5
3743308,5
3743364,5
3743388,5
3743524,5
3744393,5
3745304,5
3746569,5
3747411,5
3747529,5
3751641,5
3751722,5
3754026,5
3755479,5
3757050,5
3759768,5
3759918,5
3761492,5
3762045,5
3765867,5
3766589,5
3767133,5
3767913,5
3770121,5
3770388,5
3770995,5
3771332,5
3774415,5
3775009,5
3777924,5
3777931,5
3778378,5
3779779,5
3780402,5
3780826,5
3781046,5
3786425,5
3786632,5
3788078,5
3788354,5
3788992,5
3789179,5
3789272,5
3790280,5
3791053,5
3791780,5
3793325,5
3794181,5
3794580,5
3796741,5
3797511,5
3798093,5
3798783,5
3799293,5
3799433,5
3801463,5
3801621,5
3802565,5
3805457,5
3805897,5
3806677,5
3809126,5
3809818,5
3810530,5
3811593,5
3812783,5
3814650,5
3815224,5
3817112,5
3817512,5
3817533,5
3818085,5
3818648,5
3819557,5
3819810,5
3819958,5
3821841,5
3822453,5
3822838,5
3823155,5
3823949,5
3825415,5
3825973,5
3828801,5
3829310,5
3829410,5
3831684,5
3832355,5
3832499,5
3834603,5
3837447,5
3838124,5
3839312,5
3840167,5
3840955,5
3842888,5
3843365,5
3845915,5
3847219,5
3848903,5
3850967,5
3852609,5
3854034,5
3854154,5
3857083,5
3858077,5
3860142,5
3861377,5
3862598,5
3862758,5
3862951,5
3863508,5
3864756,5
3865440,5
3867217,5
3868076,5
3868665,5
3869783,5
3869930,5
3871258,5
3871537,5
3871946,5
3875726,5
3875864,5
3876639,5
3878128,5
3879995,5
3880914,5
3881370,5
3882052,5
3882762,5
3884217,5
3884333,5
3884687,5
3884784,5
3888983,5
3889551,5
3891145,5
3893540,5
3896647,5
3896956,5
3900506,5
3901233,5
3901825,5
3902371,5
3902798,5
3906795,5
3908835,5
3910627,5
3911844,5
3912452,5
3919021,5
3921496,5
3922523,5
3926934,5
3931925,5
3932019,5
3933021,5
3933632,5
3935080,5
3935644,5
3938868,5
3939432,5
3942857,5
3944485,5
3948578,5
3948923,5
3950277,5
3951196,5
3954619,5
3955472,5
3955628,5
3955937,5
3957962,5
3958061,5
3958985,5
3960442,5
3960969,5
3961003,5
3961187,5
3961252,5
3961724,5
3962091,5
3962332,5
3963504,5
3963757,5
3965781,5
3966068,5
3966242,5
3967197,5
3971200,5
3973435,5
3973894,5
3974978,5
3975378,5
3976071,5
3976490,5
3976800,5
3976894,5
3977385,5
3977921,5
3978167,5
3981183,5
3981831,5
3981858,5
3981963,5
3982563,5
3983186,5
3986136,5
3986712,5
3988277,5
3988557,5
3988645,5
3989728,5
3991166,5
4003116,5
4003677,5
4004128,5
4008488,5
4008752,5
4009076,5
4010993,5
4011714,5
4011787,5
4013570,5
4018153,5
4020381,5
4020989,5
4021475,5
4021584,5
4024563,5
4024641,5
4024667,5
4026407,5
4026413,5
4026778,5
4026932,5
4027969,5
4030128,5
4030221,5
4031477,5
4032257,5
4035055,5
4036239,5
4036429,5
4037667,5
4039089,5
4040899,5
4041450,5
4042187,5
4043091,5
4043798,5
4044529,5
4046808,5
4047157,5
4047553,5
4050097,5
4051176,5
4051760,5
4052108,5
4052803,5
4052850,5
4053213,5
4053433,5
4053467,5
4053564,5
4053849,5
4053990,5
4054894,5
4056458,5
4056810,5
4057390,5
4058631,5
4058997,5
4059051,5
4062626,5
4062796,5
4065896,5
4068242,5
4069062,5
4069587,5
4069609,5
4070110,5
4070611,5
4073200,5
4075035,5
4076336,5
4077841,5
4078217,5
4078741,5
4082171,5
4082309,5
4083633,5
4083718,5
4084300,5
4084547,5
4088106,5
4089958,5
4092237,5
4092307,5
4093451,5
4093626,5
4094009,5
4095023,5
4095254,5
4097048,5
4097999,5
4098553,5
4100651,5
4101294,5
4101330,5
4104464,5
4105119,5
4106402,5
4108702,5
4110085,5
4110929,5
4111838,5
4112066,5
4112674,5
4113353,5
4113812,5
4115406,5
4115963,5
4116613,5
4116942,5
4118387,5
4118944,5
4120508,5
4121536,5
4123344,5
4125555,5
4125803,5
4126670,5
4126811,5
4129238,5
4132449,5
4132597,5
4132873,5
4133890,5
4134073,5
4134174,5
4134809,5
4135203,5
4135557,5
4136323,5
4136654,5
4137453,5
4139517,5
4139918,5
4142591,5
4145274,5
4148729,5
4150215,5
4152171,5
4153380,5
4153456,5
4155104,5
4160039,5
4160902,5
4160934,5
4161809,5
4162589,5
4164423,5
4165744,5
4166061,5
4168810,5
4169766,5
4171793,5
4171810,5
4172198,5
4173073,5
4173169,5
4176656,5
4177329,5
4180213,5
4180554,5
4182734,5
4183227,5
4183662,5
4183872,5
4185175,5
4185234,5
4188162,5
4190193,5
4192536,5
4194124,5
4196336,5
4199019,5
4200281,5
4200897,5
4202692,5
4204022,5
4204129,5
4205645,5
4205947,5
4206405,5
4207983,5
4210107,5
4210414,5
4211058,5
4211180,5
4211936,5
4212444,5
4212988,5
4213583,5
4213709,5
4216597,5
4217099,5
4218485,5
4218948,5
4222336,5
4224875,5
4224887,5
4225888,5
4226604,5
4227355,5
4230433,5
4230599,5
4230899,5
4231609,5
4231672,5
4231807,5
4232502,5
4234302,5
4234549,5
4235648,5
4239208,5
4240491,5
4243357,5
4244694,5
4245426,5
4246639,5
4247529,5
4248185,5
4249334,5
4250373,5
4251573,5
4254506,5
4255293,5
4257329,5
4257891,5
4259234,5
4259647,5
4261523,5
4261757,5
4262305,5
4262536,5
4265556,5
4265583,5
4267069,5
4269504,5
4273072,5
4274580,5
4276359,5
4276387,5
4278164,5
4278716,5
4279133,5
4279251,5
4279559,5
4280230,5
4283014,5
4283331,5
4283443,5
4288057,5
4288164,5
4289353,5
4289481,5
4290259,5
4290869,5
4292268,5
4292448,5
4294987,5
4295999,5
4296150,5
4296974,5
4297276,5
4298827,5
4299154,5
4299544,5
4301147,5
4301430,5
4302561,5
4302662,5
4302666,5
4305370,5
4306552,5
4308432,5
4308801,5
4311736,5
4311790,5
4312277,5
4313580,5
4315343,5
4315762,5
4316639,5
4317265,5
4317822,5
4319001,5
4320595,5
4321364,5
4321999,5
4322708,5
4323420,5
4323463,5
4325182,5
4325629,5
4326293,5
4327442,5
4327464,5
4327745,5
4327878,5
4329231,5
4330363,5
4331800,5
4332619,5
4335013,5
4335320,5
4335501,5
4336005,5
4336958,5
4337766,5
4337787,5
4338046,5
4338880,5
4339497,5
4340721,5
4341337,5
4342307,5
4345224,5
4347026,5
4348024,5
4348058,5
4353486,5
4354035,5
4357476,5
4357631,5
4357799,5
4358435,5
4358517,5
4358647,5
4359266,5
4360785,5
4362112,5
4362753,5
4365398,5
4365848,5
4365963,5
4367298,5
4368872,5
4371063,5
4374433,5
4374818,5
4375374,5
4375842,5
4376015,5
4376485,5
4377648,5
4377877,5
4379146,5
4380860,5
4381868,5
4382463,5
4382553,5
4383652,5
4385169,5
4385841,5
4386598,5
4390414,5
4390717,5
4393448,5
4394919,5
4395182,5
4399561,5
4399996,5
4400869,5
4404190,5
4406025,5
4407054,5
4410476,5
4411695,5
4415610,5
4415924,5
4416321,5
4418772,5
4419512,5
4420447,5
4420916,5
4424118,5
4425337,5
4426437,5
4427909,5
4432275,5
4434287,5
4435517,5
4438192,5
4441561,5
4443361,5
4444783,5
4445864,5
4449568,5
4449811,5
4451569,5
4451673,5
4453800,5
4454393,5
4455749,5
4456271,5
4456600,5
4458396,5
4460079,5
4461987,5
4466736,5
4469879,5
4475457,5
4478246,5
4482236,5
4482914,5
4485594,5
4486592,5
4487720,5
4488954,5
4489751,5
4491016,5
4492661,5
4494075,5
4494546,5
4494623,5
4497342,5
4497681,5
4502373,5
4502518,5
4505318,5
4505456,5
4507850,5
4510919,5
4512545,5
4515843,5
4516295,5
4517158,5
4518428,5
4519687,5
4522541,5
4522688,5
4523674,5
4523740,5
4523960,5
4524429,5
4525909,5
4527884,5
4529240,5
4529386,5
4531370,5
4531394,5
4533712,5
4534275,5
4534755,5
4535154,5
4535642,5
4535739,5
4536308,5
4537962,5
4539058,5
4539305,5
4540091,5
4540410,5
4541182,5
4546177,5
4548916,5
4552031,5
4552413,5
4555716,5
4558100,5
4561876,5
4562722,5
4563746,5
4564434,5
4565435,5
4571896,5
4572128,5
4572961,5
4574799,5
4576426,5
4580608,5
4580947,5
4582950,5
4583477,5
4584096,5
4586211,5
4588035,5
4588511,5
4589592,5
4590461,5
4592645,5
4594180,5
4595925,5
4596639,5
4604541,5
4607600,5
4610636,5
4615162,5
4616902,5
4617130,5
4618480,5
4624846,5
4626662,5
4626981,5
4637321,5
4638033,5
4639954,5
4641023,5
4643748,5
4644874,5
4645140,5
4646465,5
4647222,5
4649947,5
4651461,5
4656328,5
4657212,5
4659552,5
4661479,5
4661492,5
4662042,5
4662340,5
4665227,5
4665773,5
4665840,5
4666241,5
4666666,5
4666693,5
4666932,5
4667954,5
4668476,5
4671506,5
4672412,5
4672487,5
4676779,5
4677595,5
4680712,5
4681579,5
4683386,5
4686261,5
4691417,5
4691484,5
4695122,5
4699628,5
4700502,5
4707105,5
4708928,5
4710277,5
4712091,5
4713904,5
4714563,5
4716341,5
4717834,5
4719006,5
4719641,5
4721509,5
4721752,5
4726622,5
4732636,5
4734165,5
4737462,5
4738714,5
4740225,5
4740950,5
4742601,5
4742624,5
4743778,5
4743894,5
4745180,5
4749613,5
4750216,5
4751000,5
4753266,5
4754419,5
4759108,5
4759447,5
4760926,5
4763067,5
4763840,5
4764055,5
4764552,5
4765317,5
4765969,5
4766296,5
4766656,5
4767815,5
4770628,5
4771439,5
4772022,5
4773982,5
4775864,5
4779858,5
4780529,5
4781502,5
4785668,5
4786681,5
4786829,5
4788523,5
4788751,5
4794870,5
4796313,5
4799335,5
4801780,5
4804496,5
4806512,5
4808982,5
4813337,5
4815326,5
4815330,5
4818292,5
4818364,5
4823448,5
4824529,5
4826605,5
4832050,5
4832142,5
4834014,5
4837733,5
4838335,5
4840490,5
4842104,5
4844785,5
4844995,5
4847247,5
4849133,5
4854796,5
4855053,5
4856441,5
4860993,5
4861919,5
4864368,5
4864702,5
4865119,5
4869341,5
4869900,5
4871159,5
4871433,5
4871549,5
4872178,5
4873433,5
4874503,5
4875708,5
4877688,5
4883185,5
4884809,5
4884916,5
4887397,5
4888407,5
4890253,5
4894206,5
4895030,5
4895046,5
4897047,5
4898849,5
4903468,5
4903762,5
4903928,5
4906628,5
4908266,5
4908710,5
4910027,5
4914928,5
4916318,5
4918101,5
4920114,5
4925099,5
4927105,5
4927903,5
4929047,5
4931736,5
4934710,5
4935252,5
4935906,5
4939293,5
4939710,5
4940680,5
4941293,5
4943101,5
4944564,5
4945680,5
4948016,5
4948820,5
4949910,5
4950516,5
4951197,5
4952136,5
4953699,5
4954364,5
4956514,5
4957080,5
4957231,5
4957235,5
4957955,5
4957999,5
4958106,5
4959695,5
4962400,5
4964189,5
4966030,5
4967204,5
4967593,5
4969793,5
4974258,5
4976788,5
4978317,5
4979914,5
4980883,5
4982464,5
4983275,5
4983950,5
4984039,5
4984222,5
4989770,5
4990970,5
4993171,5
4996136,5
4996608,5
5000490,5
5001277,5
5001977,5
5011571,5
5012279,5
5013395,5
5013403,5
5014620,5
5016661,5
5018605,5
5020559,5
5022105,5
5022569,5
5027321,5
5028658,5
5028979,5
5029577,5
5031101,5
5035426,5
5035636,5
5036875,5
5039534,5
5039817,5
5040428,5
5041276,5
5042551,5
5042818,5
5044968,5
5045296,5
5045495,5
5049547,5
5050818,5
5053750,5
5054208,5
5055089,5
5056204,5
5056660,5
5057197,5
5059156,5
5059909,5
5060061,5
5061091,5
5066444,5
5067666,5
5067989,5
5068021,5
5071889,5
5071982,5
5072515,5
5072534,5
5073656,5
5076307,5
5078280,5
5079540,5
5080492,5
5082024,5
5085016,5
5089854,5
5089868,5
5092341,5
5100449,5
5100634,5
5101208,5
5102153,5
5104516,5
5108094,5
5108913,5
5112662,5
5113401,5
5115322,5
5118766,5
5119565,5
5122077,5
5122816,5
5123255,5
5123642,5
5128261,5
5128500,5
5129785,5
5130694,5
5131040,5
5133789,5
5135856,5
5136748,5
5137306,5
5138410,5
5145755,5
5152197,5
5154536,5
5156888,5
5157932,5
5158129,5
5159339,5
5164733,5
5165334,5
5165369,5
5167283,5
5167578,5
5171558,5
5171954,5
5174377,5
5175831,5
5176209,5
5176318,5
5177512,5
5184459,5
5187179,5
5191548,5
5191567,5
5192534,5
5193244,5
5194119,5
5196730,5
5200371,5
5202834,5
